1,V,Bs,n,Pdyn,Dst_star,V^2,Bs^2,n^2,V*Bs,n*V,n*Bs,Pdyn*Bs,n*V*Bs,n*V^2,sin(θ_c/2),sin²(θ_c/2),sin⁴(θ_c/2),sin^(8/3)(θ_c/2),V*sin²(θ_c/2),Newell_d_Φ
-0.1707179442928654,0.0006711547526822715,-0.7788058240301327,0.020083660955525225,0.0006335885031765096,-0.04825716833005339,-5.460663466846658e-7,0.0,0.0,0.0,0.000492505709674556,0.0029803664113002126,-0.019069035270568694,-1.2979498349293458e-5,-1.5612845165781035e-6,9.130492375822534,-49.923103394538664,-12.434497860359384,54.49289551904592,0.0,1.7553028542514203e-6
-0.1707179442928654,0.0006711547526822715,-0.7681922591357895,0.020083660955525225,0.0006335885031765096,-0.048628889380396695,-5.460663466846658e-7,0.0,0.0,0.0,0.0004978105664254996,0.0029803664113002126,-0.019069035270568694,-1.2979498349293458e-5,-1.5853571996997786e-6,9.357708763994816,-51.3997216315829,-13.187445617542787,56.42077759621643,0.0,1.7553028542514203e-6
-0.1707179442928654,0.0006711547526822715,-0.7691053898314277,0.020083660955525225,0.0006335885031765096,-0.046741691753225,-5.460663466846658e-7,0.0,0.0,0.0,0.0004506165064420279,0.0029803664113002126,-0.019069035270568694,-1.2979498349293458e-5,-1.4749338453829787e-6,9.290745349128178,-49.94847864938504,-12.497187715798352,54.41451350604071,0.0,1.7553028542514203e-6
-0.1707179442928654,0.0006711547526822715,-0.7555444427880569,0.020083660955525225,0.0006335885031765096,-0.04769172491574046,-5.460663466846658e-7,0.0,0.0,0.0,0.0004472864504354953,0.0029803664113002126,-0.019069035270568694,-1.2979498349293458e-5,-1.4622154811998603e-6,8.845370075762494,-48.04385430138766,-12.118132437369374,52.47854609575046,0.0,1.7553028542514203e-6
-0.1707179442928654,0.0006711547526822715,-0.7766419643232728,0.020083660955525225,0.0006335885031765096,-0.04828011043066263,-5.460663466846658e-7,0.0,0.0,0.0,0.00046589593433863166,0.0029803664113002126,-0.019069035270568694,-1.2979498349293458e-5,-1.5055962456568106e-6,8.99233866010054,-50.13689208164332,-13.21966275334738,55.57816832752258,0.0,1.7553028542514203e-6
1.7557797717589314,-0.006625320602060284,-0.5588502389560208,-0.17659191782237182,0.0006335885031765096,-0.04889132614744357,5.442473272061509e-6,0.0,0.0,0.0,0.001146631530510393,0.0467567267540139,0.037354461138611614,-0.00018885738213635195,-1.8645497988171474e-6,6.752372779060057,-39.03967822380655,-10.45181847524559,43.378585574876446,0.0,1.7553028542514203e-6
-0.1707179442928654,0.0006711547526822715,-0.5623955828408121,0.020083660955525225,0.0006335885031765096,-0.04700632748281416,-5.460663466846658e-7,0.0,0.0,0.0,0.0004106041535269523,0.05308371390810534,0.05612592529348505,-0.00021712836008834743,-1.2315796298175574e-6,6.365507527976165,-38.487559304115294,-10.48284191979785,43.212503020427576,0.0,1.7553028542514203e-6
-0.1707179442928654,0.0006711547526822715,-0.756515281802065,0.020083660955525225,0.0006335885031765096,-0.04841900725222768,-5.460663466846658e-7,0.0,0.0,0.0,0.00046590666054815977,0.0029803664113002126,-0.019069035270568694,-1.2979498349293458e-5,-1.5050024543997091e-6,9.582218155745156,-52.6639699777397,-13.787373139488498,57.97212250940701,0.0,1.7553028542514203e-6
-0.1707179442928654,0.0006711547526822715,-0.7690940925674816,0.020083660955525225,0.0006335885031765096,-0.048552837358388765,-5.460663466846658e-7,0.0,0.0,0.0,0.00047479351506453057,0.0029803664113002126,-0.019069035270568694,-1.2979498349293458e-5,-1.531038101915812e-6,9.516618257140012,-51.93561839304976,-13.219041799087517,56.84607602940773,0.0,1.7553028542514203e-6
-0.1707179442928654,0.0006711547526822715,-0.7604014716370899,0.020083660955525225,0.0006335885031765096,-0.04772876367797743,-5.460663466846658e-7,0.0,0.0,0.0,0.0004811929109296313,0.0029803664113002126,-0.019069035270568694,-1.2979498349293458e-5,-1.5405744788199256e-6,9.41255213542881,-51.326716191324934,-13.17176833012197,56.25324313182936,0.0,1.7553028542514203e-6
